,external_gene_name,entrezgene_id,chromosome_name,strand,start_position,end_position,gene_biotype,24h_MRTX1133.logFC,24h_MRTX1133.PValue,24h_MRTX1133.FDR,24h_SCH772984.logFC,24h_SCH772984.PValue,24h_SCH772984.FDR,24h_Trametinib.logFC,24h_Trametinib.PValue,24h_Trametinib.FDR
ENSG00000007376.8,RPUSD1,113000,16,-1,784974,788397,protein_coding,-0.268037777459452,0.0304467124771117,0.0689029259717215,-0.39129215177993,0.0040429685690665,0.0111490066569919,-0.382471425749722,0.00465804981518111,0.0142223192450463
ENSG00000007384.15,RHBDF1,64285,16,-1,58059,76355,protein_coding,0.0826441472478921,0.476755917564789,0.585601327195833,0.147719430796132,0.213861546185684,0.289821868782881,0.0526314102282814,0.647212006470341,0.726854521387585
ENSG00000007392.16,LUC7L,55692,16,-1,188969,229463,protein_coding,0.0233215869994848,0.90355225169963,0.933512075245174,-0.113969990591739,0.555146646888715,0.630485666288709,-0.294481480348613,0.145027900151226,0.223624529236083
ENSG00000007516.13,BAIAP3,8938,16,1,1333638,1349439,protein_coding,0.770232531758735,0.034095789473596,0.0753380976631658,0.594486011331643,0.0833626027124611,0.132834653057757,0.327723179636931,0.317516157188781,0.417040938511858
ENSG00000007520.4,TSR3,115939,16,-1,1349240,1351878,protein_coding,0.0450733364044898,0.701079947932577,0.782092144206084,-0.0122095509788624,0.916707587575513,0.936377869689331,0.0821311835789338,0.486824818399807,0.5842603210958
ENSG00000007541.16,PIGQ,9091,16,1,566995,584109,protein_coding,-0.0022382326171701,0.989445442782573,0.9915763636962,0.235810417860591,0.182931715790896,0.254524817601026,0.056518352652155,0.740157650106401,0.802632695241066
ENSG00000007545.15,CRAMP1,57585,16,1,1612337,1677908,protein_coding,0.211300311018363,0.369241430627126,0.482485924383786,0.166382147470764,0.473006212749179,0.554086960529021,0.334271760766934,0.164535864990253,0.247279701452763
ENSG00000007866.21,TEAD3,7005,6,-1,35473597,35497079,protein_coding,0.756376800642743,6.75733006291932e-05,0.000634537716992689,1.0123277982963,5.04912036211759e-06,6.53701729274825e-05,0.83496572292289,2.85679584120816e-05,0.000278091591836508
ENSG00000007923.16,DNAJC11,55735,1,-1,6634168,6701924,protein_coding,-0.285476492936813,0.064166244593258,0.123565733081828,-0.259526605964593,0.0878686413747623,0.138651948483243,-0.40662724029074,0.0137481896670496,0.0336859178292285
ENSG00000007944.15,MYLIP,29116,6,1,16129086,16148248,protein_coding,0.713702115581,7.28948402661323e-05,0.000674753426406455,0.847588351242248,1.60448998379052e-05,0.000153252388892933,0.843612569324297,1.68183357436644e-05,0.000186372666520551
ENSG00000007968.7,E2F2,1870,1,-1,23506438,23531233,protein_coding,-2.47835306311613,4.40444762071113e-05,0.000459753545836909,-2.68924711503102,1.89507169375906e-05,0.000174039930649938,-2.48912694464461,3.33625432593982e-05,0.000312529407227745
ENSG00000008018.9,PSMB1,5689,6,-1,170535120,170553307,protein_coding,-0.331751490270567,0.0236244932495158,0.0566319357351013,-0.489168880832412,0.00270314086410113,0.00804542256675313,-0.324615431161915,0.0260647647146504,0.0560149483644645
ENSG00000008083.14,JARID2,3720,6,1,15246069,15522042,protein_coding,0.731893733019569,0.000329425820219011,0.00204313913219122,0.961849681617803,3.3029529965856e-05,0.000263043756696745,0.806782216204332,0.000146527768427101,0.000969471500102571
ENSG00000008086.11,CDKL5,6792,X,1,18425583,18653629,protein_coding,1.11449760273887,2.42563053101024e-05,0.000298505753032007,0.982775954704673,6.76115087747937e-05,0.000448352892277999,1.10087712418407,2.5475614759486e-05,0.000254342794323784
ENSG00000008128.23,CDK11A,728642,1,-1,1702379,1724357,protein_coding,0.125087037542255,0.504757803375197,0.611388673773252,0.016935147377572,0.92695802428784,0.944240322389796,-0.029058782222403,0.874967051688984,0.909427436103833
ENSG00000008130.15,NADK,65220,1,-1,1751232,1780457,protein_coding,0.281492636004891,0.0235065370408867,0.0564533534398123,0.407570531063959,0.00299116580309994,0.00872280354303851,0.322687201899024,0.0118551601893647,0.0298889889966411
ENSG00000008256.16,CYTH3,9265,7,-1,6161779,6272644,protein_coding,0.636875478321914,0.000404522103238403,0.00237671835502045,1.03431924434834,6.47288085711839e-06,7.84191192752032e-05,0.705549861792136,0.000177774107895411,0.00112040813768477
ENSG00000008277.14,ADAM22,53616,7,1,87934143,88202889,protein_coding,0.22400642251438,0.0723531354727549,0.135601235462004,0.312033028330724,0.0183679789531243,0.03830539456671,0.321013240927517,0.015928389935941,0.0378801478317914
ENSG00000008282.8,SYPL1,6856,7,-1,106090505,106112589,protein_coding,-0.100054699892859,0.358185849841287,0.471199591593844,-0.266981004607725,0.0270767096991089,0.0526361511626675,-0.155766242649992,0.163804025258995,0.246454581295991
ENSG00000008283.16,CYB561,1534,17,-1,63432304,63446354,protein_coding,0.162164514771906,0.14590911648665,0.234929552519684,0.365919058896007,0.00488460081168109,0.0129697633634712,0.35292643232173,0.0060561182176797,0.0175166927500873
ENSG00000008294.21,SPAG9,9043,17,-1,50962174,51120868,protein_coding,0.386395802733976,0.00225498539889666,0.00905013192533501,0.44998217177517,0.000768938714849939,0.00293683845648829,0.301011597736859,0.010239319251478,0.0264781865447975
ENSG00000008300.17,CELSR3,1951,3,-1,48636463,48662886,protein_coding,0.57233124325335,0.0433723711662276,0.0906933270084719,0.551658283236611,0.0474235390485935,0.0835990040737496,0.295998316550065,0.256447369889814,0.352430492697991
ENSG00000008311.15,AASS,10157,7,-1,122064583,122144308,protein_coding,0.951068929822305,0.00180745954228902,0.00768121029040384,1.28591000006347,0.000187002746265827,0.000987737091182812,1.24898223204504,0.000233266431155927,0.00138546955644372
ENSG00000008323.15,PLEKHG6,55200,12,1,6310436,6328506,protein_coding,1.40523346660622,0.000238698435259504,0.00159829519279431,1.8620234943227,2.35524684938957e-05,0.000204115573878528,1.442201558719,0.000182978848802612,0.00114404126635652
ENSG00000008324.11,SS18L2,51188,3,1,42581840,42596934,protein_coding,-0.374937713899144,0.037859362401032,0.0817384682974081,-0.848236764246919,0.000266316352455431,0.0012908393352224,-0.284090264009125,0.0999269514164663,0.165458518880919
ENSG00000008382.15,MPND,84954,19,1,4343527,4360086,protein_coding,0.544279165071428,0.0313276665691024,0.0704465762376181,0.635385078258564,0.0145674044442139,0.031750097941332,0.43089541846914,0.0753542401644634,0.131762850996521
ENSG00000008394.13,MGST1,4257,12,1,16347142,16609259,protein_coding,0.0278740021824279,0.836371420177414,0.888587629343343,-0.0702733836802726,0.605157003074566,0.675278278414122,0.145169681425373,0.294622777114501,0.392617677789312
ENSG00000008405.12,CRY1,1407,12,-1,106991364,107093549,protein_coding,-0.470134577541927,0.0261072884885712,0.0611418889663233,-0.673902916217676,0.00367641985633362,0.0103543783522998,-0.635530360582479,0.00532683500209737,0.0158141259546776
ENSG00000008441.16,NFIX,4784,19,1,12995475,13098796,protein_coding,0.494759923837271,0.0068152735283312,0.0214474731681615,0.844659415835036,0.00015549875261592,0.000854293194000341,0.569785912460531,0.00281573337778634,0.00953613526063153
ENSG00000008513.16,ST3GAL1,6482,8,-1,133454848,133571926,protein_coding,-0.0483486971591125,0.698178495399909,0.779822756254928,0.173416924981438,0.180143815026014,0.251430867963112,0.0495132615464845,0.690351382710543,0.763201854731726
ENSG00000008516.17,MMP25,64386,16,1,3046062,3060726,protein_coding,0.0913492611421055,0.901133078882661,0.931571918402793,0.554307903576484,0.425176899450748,0.508515921378895,0.358032215819654,0.604366269339972,0.689740927829873
ENSG00000008517.16,IL32,9235,16,1,3065297,3082192,protein_coding,0.404401695463563,0.0181251856805055,0.045876065336824,0.313452238995572,0.0533095050956389,0.0919370739154911,0.0371157325642983,0.802110510949665,0.850351973512024
ENSG00000008710.19,PKD1,5310,16,-1,2088708,2135898,protein_coding,0.0576666155519475,0.676373948839654,0.761433590359595,-0.0166851535406447,0.903145625372827,0.925468972410704,0.30253706342598,0.0458870938901905,0.088452764166565
ENSG00000008838.20,MED24,9862,17,-1,40019097,40061215,protein_coding,-0.23096549118461,0.117448113133124,0.198422816566381,-0.0196982892928759,0.886701677158405,0.912296867698575,-0.0416425544751323,0.763992173599806,0.821544564160718
ENSG00000008853.16,RHOBTB2,23221,8,1,22987417,23020509,protein_coding,-0.315223269587776,0.118491139110901,0.199809592866803,0.192250231186391,0.275438387711792,0.356921989662887,-0.0445008812109967,0.806701109836492,0.85365158174316
ENSG00000008869.12,HEATR5B,54497,2,-1,36968383,37084372,protein_coding,0.187935317683318,0.205599725175439,0.307610236373952,0.272591066725249,0.0765213635065294,0.123513911466911,0.237816909049715,0.115958545175285,0.186449092510557
ENSG00000008952.17,SEC62,7095,3,1,169966635,169998373,protein_coding,0.142127827871021,0.15231867828608,0.243140042032026,0.0918373608275206,0.340907178096234,0.424039346645715,0.0983713955278808,0.309269486738361,0.408273438285702
ENSG00000008988.9,RPS20,6224,8,-1,56067254,56074510,protein_coding,-0.343263308946455,0.112425094506963,0.191737677590212,-0.75184133153799,0.00332647760692653,0.0095355848365038,-0.415791374878813,0.0609603386270195,0.111220651062493
ENSG00000009307.16,CSDE1,7812,1,-1,114716913,114758676,protein_coding,0.0331402662814958,0.730810182776394,0.80686578967219,0.166993436890805,0.103623154501512,0.158942311634371,0.0923880991292388,0.346510181998,0.44743213361372
ENSG00000009335.18,UBE3C,9690,7,1,157138926,157269370,protein_coding,-0.343064664944605,0.00270181399984305,0.0104454059101075,-0.344451834227514,0.00262563720557393,0.00785273076755305,-0.380249531995489,0.00134013311259418,0.00531910519375861
ENSG00000009413.15,REV3L,5980,6,-1,111299028,111483715,protein_coding,0.0442478507921146,0.746314928127837,0.819957506319194,0.239577016314628,0.0990487954885532,0.153070650106633,0.195963222221724,0.168542633929355,0.252134604384912
ENSG00000009780.15,FAM76A,199870,1,1,27725961,27763116,protein_coding,0.167935725095805,0.500520823823365,0.608157411521306,-0.049243103489144,0.840491262881199,0.874994065391282,-0.00932616091972429,0.969365713919006,0.979334130783537
ENSG00000009830.11,POMT2,29954,14,-1,77274956,77320883,protein_coding,-0.75413385080547,0.000391366286049312,0.00232493051331428,-0.687978110579413,0.000730470680684787,0.0028220698036405,-0.817588228615014,0.000195347940296282,0.00120235297274376
ENSG00000009844.16,VTA1,51534,6,1,142147162,142224685,protein_coding,0.0227643558646804,0.846221232888044,0.895425341729588,0.0763652852010465,0.518628054287043,0.597485276179525,0.0360213616583906,0.75897276537484,0.817500515938572
ENSG00000009950.16,MLXIPL,51085,7,-1,73593194,73624543,protein_coding,0.544758404575974,0.468409290955795,0.5784486131366,2.12985813602867,0.0100203348881646,0.0232851789261642,1.03637526324005,0.167561444178293,0.250987936436698
ENSG00000009954.11,BAZ1B,9031,7,-1,73440406,73522293,protein_coding,-0.306248352056771,0.010283583087623,0.0297219703034365,-0.220282577363107,0.047382614520212,0.0835420401883076,-0.366812230073771,0.00352854889152534,0.0113729107482927
ENSG00000010017.13,RANBP9,10048,6,-1,13621498,13711835,protein_coding,0.165287218977744,0.121044718594831,0.203382265750528,0.182294824341083,0.0905985866263578,0.142314112038984,0.202568878397694,0.0638868389632152,0.115762714556564
ENSG00000010030.14,ETV7,51513,6,-1,36354091,36387800,protein_coding,1.75077765247999,3.37496587822051e-05,0.000381224406592038,2.193991783348,3.95868135557993e-06,5.50308486659749e-05,2.21367907351198,3.71150969775047e-06,6.25234292167158e-05
ENSG00000010072.16,SPRTN,83932,1,1,231337104,231355023,protein_coding,-0.316225656867389,0.0366849292713799,0.0796441054989233,-0.436431942714305,0.00733562684964337,0.0180689283293429,-0.263188044845994,0.0723447287668049,0.127780967519673
ENSG00000010165.20,METTL13,51603,1,1,171781660,171814023,protein_coding,-0.253509647234505,0.044442923849279,0.0924194633087727,-0.0901003873444171,0.434422411523039,0.517825490733672,-0.133665156342214,0.254500659294566,0.350208004686061
ENSG00000010219.13,DYRK4,8798,12,1,4562208,4615302,protein_coding,-0.531587487277937,0.0687337894708885,0.130406805047737,-0.459970434906019,0.105149074049417,0.160873303388368,-0.59801922772621,0.0434117474038241,0.0847007241151716
ENSG00000010244.18,ZNF207,7756,17,1,32350132,32381885,protein_coding,-0.0699128269683351,0.48249430683353,0.591035303980596,-0.18099431456624,0.0871156652780648,0.137649580046743,-0.0829597201957194,0.406827769500148,0.507060069640323
ENSG00000010256.11,UQCRC1,7384,3,-1,48599002,48610976,protein_coding,-0.18275973624537,0.0918650639753377,0.163419729600681,-0.0952701122939537,0.355163660224495,0.438228849782012,-0.219324394454576,0.048736144056953,0.0928424735489388
ENSG00000010270.13,STARD3NL,83930,7,1,38178245,38230670,protein_coding,-0.122291240430386,0.385327693295724,0.498404331087593,-0.39125508882207,0.0151486734372712,0.0327544185602252,-0.163465964095294,0.252104299188473,0.347729042214776
ENSG00000010278.14,CD9,928,12,1,6199715,6238271,protein_coding,0.534880253050812,0.00176699881039982,0.00754216250178324,0.406624131246555,0.00959931556752619,0.0224946077971435,0.455876532214365,0.00494815810992071,0.0149210514477903
ENSG00000010292.13,NCAPD2,9918,12,1,6493356,6531955,protein_coding,-0.434244564085714,0.00428036995412995,0.0149423126705683,-0.323827001879525,0.021167522442309,0.0429559980685706,-0.460430185724111,0.00294426077671235,0.0098628517881215
ENSG00000010295.19,IFFO1,25900,12,-1,6538961,6556073,protein_coding,-0.00185313218288904,0.996659617676941,0.997401292558897,0.103081173321829,0.788086915768453,0.830720776507887,0.595599904661849,0.13776191558136,0.214840201517736
ENSG00000010310.9,GIPR,2696,19,1,45668221,45683722,protein_coding,-0.287823674581254,0.455209360729915,0.565492788895275,0.13688964761129,0.708127749082799,0.764405384701433,-0.932599193861379,0.0293850576205503,0.0616880424927014
ENSG00000010318.21,PHF7,51533,3,1,52410660,52423641,protein_coding,0.200609964821919,0.708975441054571,0.788792527728301,0.239906964557724,0.648332122659986,0.71246555914079,0.184200361537986,0.72720182372133,0.793366603315236
ENSG00000010322.16,NISCH,11188,3,1,52455118,52493068,protein_coding,0.474162186077349,0.00157182967575599,0.00689540740685301,0.683875762552714,9.24727081780973e-05,0.000571707261401446,0.61096995914321,0.000233980450875623,0.00138795080010293
ENSG00000010361.13,FUZ,80199,19,-1,49806866,49817376,protein_coding,1.29768982885134,0.0201400191917695,0.0500014789490288,2.01182571603405,0.00117428463140779,0.00410665917612577,1.66326225243049,0.00431739768195292,0.0133688508381591
ENSG00000010404.18,IDS,3423,X,-1,149476988,149521096,protein_coding,0.458317226313409,0.000228403910282738,0.00154618999138129,0.45489843048011,0.000241858543533629,0.00120373275115013,0.48529875613149,0.000143234172689629,0.000951449268701395
ENSG00000010438.16,PRSS3,5646,9,1,33750679,33799231,protein_coding,-2.17981552111925,0.000207137866416646,0.00144060011676205,-2.63487356413471,4.31550045334227e-05,0.000321763493622605,-1.86450459029712,0.000543128401328463,0.00262384881815333
ENSG00000010539.11,ZNF200,7752,16,-1,3222325,3236221,protein_coding,-0.407950022791098,0.0859859710752565,0.155252816654953,-0.269389296825802,0.235390491421163,0.313684057358351,-0.323408246924745,0.159805942577653,0.241466109838501
ENSG00000010626.15,LRRC23,10233,12,1,6873569,6914241,protein_coding,0.237949606668567,0.393275861669034,0.505473625634639,-0.00820566805452759,0.975719694482896,0.981512557924586,0.242956056681742,0.378880844608462,0.479536469762276
ENSG00000010704.18,HFE,3077,6,1,26087281,26098343,protein_coding,1.0326592081677,7.10047902842191e-06,0.0001259661613373,1.26506118494216,1.06796837516695e-06,2.12702185248328e-05,1.24286546024345,1.25954870664217e-06,2.87605154870188e-05
ENSG00000010803.16,SCMH1,22955,1,-1,41027202,41242306,protein_coding,0.225286492837892,0.123371294854688,0.206638081396298,0.214482564475516,0.138613670237036,0.20233892105646,0.236788559649306,0.105872342215625,0.173646682497597
ENSG00000010810.17,FYN,2534,6,-1,111660332,111873452,protein_coding,0.38333589924448,0.0245686522246289,0.0583094017779407,0.546948891238182,0.00338736479277632,0.00968256278541515,0.65012474433956,0.00105241719230695,0.00439578756529495
ENSG00000010818.10,HIVEP2,3097,6,-1,142751469,142956698,protein_coding,0.702434985292593,0.000483917252398946,0.00274368409204465,0.956340903484849,3.83475643738736e-05,0.000294596692423326,0.858263583753957,9.70306186711316e-05,0.000704149573484916
ENSG00000011007.12,ELOA,6924,1,1,23743448,23762059,protein_coding,-0.323226426782998,0.00575760181945725,0.0188074943889245,-0.32097139033102,0.00595113141381439,0.0152009345332978,-0.358606850991818,0.0029947842677004,0.00999486807698697
ENSG00000011009.11,LYPLA2,11313,1,1,23791145,23795539,protein_coding,-0.30915866319416,0.0157436252488009,0.0412687719246034,-0.23415523706901,0.0529401188173699,0.091390537537323,-0.283255252012342,0.0238895015170733,0.0525182704468039
ENSG00000011021.23,CLCN6,1185,1,1,11806096,11848079,protein_coding,0.140555744331424,0.520921756000083,0.626037854584393,0.593054911762904,0.0168788611206906,0.0357095123709725,0.243092362181819,0.271708232345663,0.36855098553813
