,ensembl_gene_id,external_gene_name,entrezgene_id,chromosome_name,strand,start_position,end_position,gene_biotype,ERKi_1_hr.logFC,ERKi_1_hr.FDR,ERKi_12_hr.logFC,ERKi_12_hr.FDR,ERKi_4_hr.logFC,ERKi_4_hr.FDR,ERKi_24_hr.logFC,ERKi_24_hr.FDR
ENSG00000006652.14,ENSG00000006652,IFRD1,3475,7,1,112422887,112481017,protein_coding,0.120084766499887,0.728813276935227,-0.272189728183923,0.0849372899991804,0.123778418203832,0.570753903823844,-0.454372179137038,0.00360264220907189
ENSG00000006695.11,ENSG00000006695,COX10,1352,17,1,14069490,14231736,protein_coding,0.155328887534953,0.151269185194015,-0.250542560162354,0.00174258279626901,-0.114611493629219,0.219421628951404,-0.151361193212655,0.0352448381717345
ENSG00000006704.10,ENSG00000006704,GTF2IRD1,9569,7,1,74453790,74602605,protein_coding,-0.12694695666763,0.688167486727876,0.293459589569783,0.0525978246407766,0.145083315351663,0.470069511403141,0.29337241778715,0.040996185971387
ENSG00000006712.15,ENSG00000006712,PAF1,54623,19,-1,39385629,39391154,protein_coding,0.0156699354219149,0.962368868595649,0.138648429185694,0.0894702565777288,0.0563365275653995,0.625476620313851,-0.0798677979041844,0.302678657993584
ENSG00000006715.16,ENSG00000006715,VPS41,27072,7,-1,38722974,38932394,protein_coding,0.128779158392252,0.333144400194118,0.228041197875135,0.00857738084686676,-0.00395312694495368,0.977548683628018,0.620232998606094,4.30261198834438e-08
ENSG00000006740.17,ENSG00000006740,ARHGAP44,9912,17,1,12789498,12991643,protein_coding,-0.0147533467674043,0.989116952646779,0.0154979737888521,0.949670860867328,-0.0204064774669104,0.956592721740319,0.331106654217053,0.107933115237818
ENSG00000006744.19,ENSG00000006744,ELAC2,60528,17,-1,12991612,13018065,protein_coding,-0.113435631403056,0.568894095066154,-0.415033904920626,0.000435448022766211,-0.199574575613471,0.128049079484809,-0.702988233376832,2.41488142225133e-07
ENSG00000006747.15,ENSG00000006747,SCIN,85477,7,1,12570577,12660182,protein_coding,-0.0370292902350754,0.981494821157558,1.76747435078313,3.58139313758069e-05,0.91793865302585,0.0320367663835395,1.97524171706867,3.40350181091914e-06
ENSG00000006756.16,ENSG00000006756,ARSD,414,X,-1,2903972,2929349,protein_coding,0.0114973947261378,0.9906273781223,0.152234435914016,0.558621329623874,-0.241095337013005,0.473793428844361,0.380269464790054,0.113232407383975
ENSG00000006757.12,ENSG00000006757,PNPLA4,8228,X,-1,7898247,7927739,protein_coding,-0.0242115463295078,0.977878039677,0.188825885015658,0.349593582481385,0.189103343956047,0.474294821763623,0.443104134085056,0.0196036854639365
ENSG00000006831.10,ENSG00000006831,ADIPOR2,79602,12,1,1688574,1788674,protein_coding,-0.03301308104465,0.898876886297469,0.117828427706138,0.173314146062729,0.0444023885553401,0.731175872270665,0.0952475472739613,0.243206425288618
ENSG00000006837.12,ENSG00000006837,CDKL3,51265,5,-1,134286350,134371047,protein_coding,0.250556365517844,0.562812881443176,1.09044587540135,5.43371668336633e-05,0.656854566863776,0.0194011497169087,1.39802202580034,8.22976456268468e-07
ENSG00000007047.15,ENSG00000007047,MARK4,57787,19,1,45079288,45305284,protein_coding,-0.0472500833142466,0.911705128067624,0.301577197974307,0.0277480875068534,-0.154990773201965,0.375985472365961,0.430242644916479,0.00158529771706861
ENSG00000007062.11,ENSG00000007062,PROM1,8842,4,-1,15963076,16084378,protein_coding,0.262225314083772,0.856750955752474,0.0791616337803973,0.900565751086696,0.317539300657727,0.690296005479611,0.459024961008355,0.396764860187011
ENSG00000007080.11,ENSG00000007080,CCDC124,115098,19,1,17933015,17943991,protein_coding,0.0405554298470484,0.88136628253561,-0.188996387391974,0.0488347449004094,-0.0254623639341779,0.870255414740387,-0.480348172507261,9.10546102598957e-06
ENSG00000007168.13,ENSG00000007168,PAFAH1B1,5048,17,1,2593210,2685615,protein_coding,-0.0286573733741007,0.8222694634621,-0.0484594806452214,0.340475189140164,0.102526152665561,0.0899911425235049,-0.0753340554952756,0.109735789358758
ENSG00000007202.15,ENSG00000007202,KIAA0100,9703,17,-1,28614446,28645454,protein_coding,-0.0844086628155773,0.56361841557199,-0.284731714446624,0.000836122561109961,-0.201725469487578,0.0339791566233736,-0.255418744356078,0.00133420891317015
ENSG00000007255.10,ENSG00000007255,TRAPPC6A,79090,19,-1,45162928,45178237,protein_coding,0.265454091240219,0.450884940646786,0.796088673482492,0.000508382620908397,0.197017632379156,0.479412125240213,1.53936346066304,5.59748586499274e-08
ENSG00000007341.19,ENSG00000007341,ST7L,54879,1,-1,112523514,112620825,protein_coding,0.151248001556064,0.170074879773855,-0.0348552301144683,0.669722436878745,-0.0681163318265392,0.507200797641074,-0.0419873635415432,0.570192705131526
ENSG00000007372.22,ENSG00000007372,PAX6,5080,11,-1,31784779,31817961,protein_coding,0.531058284715978,0.229018801196963,0.486470028669204,0.10043510859934,0.810200826185715,0.0224816843516517,0.133142603765935,0.646404638739544
ENSG00000007376.8,ENSG00000007376,RPUSD1,113000,16,-1,784974,788397,protein_coding,-0.172344831001821,0.399662718012045,-0.541838099165041,0.000129533086699436,-0.243811860403585,0.108015397602604,-0.766350054381656,6.11458136626036e-07
ENSG00000007384.15,ENSG00000007384,RHBDF1,64285,16,-1,58059,76355,protein_coding,-0.125647182282684,0.611289834094059,-0.0522577667587824,0.707432903494736,-0.175005427388439,0.27722506089203,-0.0950740003342649,0.44078291068915
ENSG00000007392.16,ENSG00000007392,LUC7L,55692,16,-1,188969,229463,protein_coding,0.0123133669126732,0.981494821157558,-0.0945820175202873,0.406641339010388,0.0213803205925181,0.905592418618116,-0.202802604178932,0.0541332123780932
ENSG00000007516.13,ENSG00000007516,BAIAP3,8938,16,1,1333638,1349441,protein_coding,0.0944024070574122,0.923659887847575,0.335321255250132,0.268321795447435,-0.00929166810085711,0.985262814082718,1.1265502845178,0.000357280861366446
ENSG00000007520.4,ENSG00000007520,TSR3,115939,16,-1,1349240,1351878,protein_coding,-0.0427449084703087,0.830982735410405,-0.263502917046579,0.00144083041799804,-0.107514786419922,0.268559958028636,-0.301675754082109,0.000208192145852237
ENSG00000007541.16,ENSG00000007541,PIGQ,9091,16,1,566995,584109,protein_coding,-0.0228006083640066,0.955341284546315,0.231308214574271,0.0280871887729466,0.0766983275386379,0.600138414472078,0.200295897995106,0.0437593108595338
ENSG00000007545.15,ENSG00000007545,CRAMP1,57585,16,1,1612337,1677908,protein_coding,-0.400081490902711,7.1559835772128e-05,-0.0284300853421155,0.703751349818511,-0.0443518556996106,0.652929640868592,0.0643036115572882,0.327054655835377
ENSG00000007866.21,ENSG00000007866,TEAD3,7005,6,-1,35473597,35497079,protein_coding,-0.286271566272251,0.18478026811011,0.41403459332382,0.00686438257244216,0.268024725810305,0.138110611312085,0.26958625937806,0.0556863103269789
ENSG00000007923.16,ENSG00000007923,DNAJC11,55735,1,-1,6634168,6701924,protein_coding,-0.00397746309736597,0.991796417036451,-0.499771645954312,3.75883328533945e-05,-0.160450906832851,0.207163082026075,-0.607719988118043,1.05752732949043e-06
ENSG00000007944.15,ENSG00000007944,MYLIP,29116,6,1,16129086,16148248,protein_coding,0.685627380300605,0.0173456434179795,0.00446040767254892,0.985493067569424,0.163240169748784,0.585029411589834,0.519624400260939,0.0123887382723435
ENSG00000007968.7,ENSG00000007968,E2F2,1870,1,-1,23506438,23531233,protein_coding,-0.0642065320614271,0.966708113128759,-0.521698798163101,0.171723896940701,0.35512117077127,0.480737107384383,-1.52893113109456,0.000210638898346206
ENSG00000008018.9,ENSG00000008018,PSMB1,5689,6,-1,170535120,170553307,protein_coding,0.0991171663077943,0.270123049591192,0.0089884244236544,0.892950474689951,0.107331626970223,0.135193901820274,-0.298199029209831,7.95719268288108e-06
ENSG00000008083.14,ENSG00000008083,JARID2,3720,6,1,15246069,15522042,protein_coding,-0.15276510242545,0.640470631038779,0.0553705517026519,0.757226838153943,0.166955817546493,0.441902579589225,0.293297890325191,0.0603535417790619
ENSG00000008086.11,ENSG00000008086,CDKL5,6792,X,1,18425583,18653629,protein_coding,-0.331728717092815,0.318538477701392,0.55554438425825,0.0107458684933866,0.28340475835919,0.287326337843089,0.970438303805337,3.51365730230681e-05
ENSG00000008128.23,ENSG00000008128,CDK11A,728642,1,-1,1702379,1724357,protein_coding,0.158403345565058,0.0918945383810691,0.122933228326414,0.0698809080412352,-0.110936088110484,0.181885665745502,0.199701801147722,0.00290473433630504
ENSG00000008130.15,ENSG00000008130,NADK,65220,1,-1,1751232,1780457,protein_coding,0.0286717886436992,0.918632726297425,0.125798036496083,0.143958165155407,0.0453089867440293,0.722956473621102,0.246706273997395,0.00362820129077
ENSG00000008226.19,ENSG00000008226,DLEC1,9940,3,1,38039205,38124025,protein_coding,0.546759497642158,0.265486364529672,0.529801247132207,0.0988739557063307,0.315860154408581,0.459186206488122,0.82286085337089,0.00816893218266656
ENSG00000008256.16,ENSG00000008256,CYTH3,9265,7,-1,6161776,6272644,protein_coding,-0.0522986094760418,0.918287304265611,0.501072147678326,0.00240446798797991,0.541083535574895,0.0048800668763474,0.597681196368728,0.000266640806943317
ENSG00000008277.14,ENSG00000008277,ADAM22,53616,7,1,87934143,88202889,protein_coding,0.463936702300684,0.186467596122415,0.500039867865,0.038637715779347,0.300703490887887,0.327172320304826,1.04405435010907,6.60083962558311e-05
ENSG00000008282.8,ENSG00000008282,SYPL1,6856,7,-1,106090505,106112576,protein_coding,0.11360576230575,0.446871259531579,-0.0139077704415168,0.88993831096447,-0.00956779569106012,0.94901396230235,0.0372517099414132,0.669432722506356
ENSG00000008283.16,ENSG00000008283,CYB561,1534,17,-1,63432304,63446354,protein_coding,0.062589568961536,0.626049529158696,-0.0550224875858565,0.413921596767107,0.00377934554056056,0.972943103748739,0.0617380546554705,0.320744071477894
ENSG00000008294.21,ENSG00000008294,SPAG9,9043,17,-1,50962174,51120868,protein_coding,-0.222732511232286,0.132472209989061,-0.0237646450906632,0.838100707424159,-0.214063552412968,0.0905138429517038,-0.231436784258777,0.0209459994387195
ENSG00000008300.17,ENSG00000008300,CELSR3,1951,3,-1,48636463,48662886,protein_coding,-0.0776134782742321,0.904273229612098,0.23582089890046,0.269322445377522,-0.0889312453867352,0.785205219294464,0.582708164888419,0.00527786491194349
ENSG00000008311.15,ENSG00000008311,AASS,10157,7,-1,122064583,122144308,protein_coding,0.193798596034002,0.659062285693143,0.734867104657832,0.00147215518431368,0.0718613898602898,0.832766521458004,1.23975100647413,1.67292851212231e-06
ENSG00000008323.15,ENSG00000008323,PLEKHG6,55200,12,1,6310436,6328506,protein_coding,0.0660511187398359,0.93765960722388,1.01280485020206,0.000166317712889214,0.760414671049969,0.00845100862012949,1.19944488913381,1.0522890060485e-05
ENSG00000008324.11,ENSG00000008324,SS18L2,51188,3,1,42581840,42596934,protein_coding,0.276556002333024,0.0709744802633223,0.114357179296218,0.313303798312337,0.147015336843568,0.297519830894232,-0.0104275024983209,0.927535946934438
ENSG00000008382.15,ENSG00000008382,MPND,84954,19,1,4343527,4360086,protein_coding,0.0137793921409419,0.977143087763641,0.245173774923471,0.0220062123830363,0.0272730581719219,0.874849890412216,0.354210242153383,0.000937357253624789
ENSG00000008394.13,ENSG00000008394,MGST1,4257,12,1,16347142,16609259,protein_coding,0.13380198586008,0.598388127331582,0.415932046197092,0.00306425701172728,0.241541055120427,0.140091184780618,0.526868503800245,0.000191430031831867
ENSG00000008405.12,ENSG00000008405,CRY1,1407,12,-1,106991364,107093549,protein_coding,0.0171050680684322,0.978890537663353,-0.199946649944816,0.161674188888494,-0.118919262418531,0.542098922138829,-0.437614821002565,0.00208156932504708
ENSG00000008441.16,ENSG00000008441,NFIX,4784,19,1,12995475,13098796,protein_coding,-0.114089197045824,0.889381438866071,-0.0384957058165711,0.905301978942736,0.0953963785199463,0.832145490883272,0.513576131764054,0.0569077904250356
ENSG00000008513.16,ENSG00000008513,ST3GAL1,6482,8,-1,133454848,133571940,protein_coding,-0.537121524455146,0.157980024481675,-1.67020182697419,1.94640957186542e-06,-1.25463137297133,0.000338764076713118,-1.4011118352948,5.40642181206064e-06
ENSG00000008516.17,ENSG00000008516,MMP25,64386,16,1,3046062,3060726,protein_coding,-0.0145988902267676,0.9906273781223,0.325541084459646,0.250109270284006,0.121830734970515,0.776368963476461,0.595607356314304,0.0265455414127563
ENSG00000008517.16,ENSG00000008517,IL32,9235,16,1,3065297,3082192,protein_coding,0.100087983190156,0.951601121060178,1.02248504409131,0.0193358354135725,0.282897339200874,0.635133314117427,1.69881796603568,0.000254862188323471
ENSG00000008710.19,ENSG00000008710,PKD1,5310,16,-1,2088708,2135898,protein_coding,-0.268501390719219,0.0675178308136308,-0.10975919657024,0.31331931130645,-0.271523579446424,0.0350441963999896,0.0450090268148078,0.66921519046761
ENSG00000008735.14,ENSG00000008735,MAPK8IP2,23542,22,1,50600793,50613981,protein_coding,-0.0812239281066702,0.903621018372846,0.563926381329091,0.012361387834226,0.0745177469009135,0.832145490883272,0.527577219231956,0.0129360660689684
ENSG00000008838.20,ENSG00000008838,MED24,9862,17,-1,40019097,40061215,protein_coding,0.0764457567652753,0.548020828970972,0.182990566325797,0.0105049182965885,0.119954326328834,0.160305639309644,-0.0158731222630356,0.820802005868182
ENSG00000008853.16,ENSG00000008853,RHOBTB2,23221,8,1,22987417,23020199,protein_coding,-0.228251053338173,0.521133360565518,-0.588315775908481,0.00486926492581888,-0.430186939302628,0.0767255098641882,-0.578180058717535,0.00365439647107222
ENSG00000008869.12,ENSG00000008869,HEATR5B,54497,2,-1,36968383,37084372,protein_coding,-0.143992874983678,0.343093226426086,0.200755227927275,0.037230698370291,-0.0284991687310104,0.855213353692717,0.398784439598837,9.48117205917511e-05
ENSG00000008952.17,ENSG00000008952,SEC62,7095,3,1,169966635,169998373,protein_coding,0.088631557851434,0.389264059222668,0.0225322388485001,0.742632232519112,0.0769495347853086,0.342116475966768,0.0744041176442523,0.212524957750134
ENSG00000008988.9,ENSG00000008988,RPS20,6224,8,-1,56067254,56074510,protein_coding,0.123803336886766,0.418741077630826,-0.011466494539032,0.913685968491557,0.115142582599801,0.32920495495971,-0.0455433173367337,0.614733466379429
ENSG00000009307.16,ENSG00000009307,CSDE1,7812,1,-1,114716913,114758676,protein_coding,-0.011761103770135,0.955874197695499,-0.131304348155649,0.0199632628659209,-0.0272817528821056,0.745416921452945,-0.0534751432046814,0.311643800468204
ENSG00000009335.18,ENSG00000009335,UBE3C,9690,7,1,157138916,157269370,protein_coding,-0.124940345601298,0.229715213407018,-0.491564080310934,3.7322892400019e-07,-0.251745067012859,0.00340370157922079,-0.574299389094456,9.2776574169607e-09
ENSG00000009413.15,ENSG00000009413,REV3L,5980,6,-1,111299028,111483715,protein_coding,-0.288137002782002,0.216692592811446,-0.109442058538966,0.505682776659625,-0.00385834181227805,0.987494950728951,0.0466901891978935,0.767456624618162
ENSG00000009724.16,ENSG00000009724,MASP2,10747,1,-1,11026523,11047239,protein_coding,0.803157279096154,0.0454267249374537,0.27987142839411,0.346535557470674,0.310752504754486,0.420357493748237,1.04726195880211,0.000512159183131745
ENSG00000009780.15,ENSG00000009780,FAM76A,199870,1,1,27725961,27763116,protein_coding,-0.316135584508172,0.0689871188437677,0.273687015750809,0.0320666099927746,0.245552528268045,0.110769175308374,0.283544880623302,0.0198263894140712
ENSG00000009830.11,ENSG00000009830,POMT2,29954,14,-1,77274956,77320883,protein_coding,0.0191236604143881,0.965340618221536,0.0331746510977875,0.778641455895808,-0.0856108578027295,0.566871981724095,0.0521030361262042,0.621551719570401
ENSG00000009844.16,ENSG00000009844,VTA1,51534,6,1,142147162,142224685,protein_coding,0.130729269805883,0.0602604575155848,0.00553099514632024,0.925083435073125,0.0262675664229663,0.730016212270695,0.0675325436957737,0.158821351545517
ENSG00000009950.16,ENSG00000009950,MLXIPL,51085,7,-1,73593194,73624543,protein_coding,0.0538109322051373,0.973432925243695,1.42049180913416,0.000249072330365453,0.520536521364682,0.221479455774276,2.24209965339987,4.07751673554529e-07
ENSG00000009954.11,ENSG00000009954,BAZ1B,9031,7,-1,73440406,73522293,protein_coding,-0.171284786461432,0.093524619223533,-0.286469968288576,0.000387681057586861,-0.127453809963811,0.156210793210592,-0.535462170142123,4.81989475934998e-08
ENSG00000010017.13,ENSG00000010017,RANBP9,10048,6,-1,13621498,13711835,protein_coding,-0.0188221475718608,0.962644187539994,-0.249834221773183,0.0131664217734727,-0.203974785205984,0.0885379707068873,-0.285315714107542,0.00344170821060262
ENSG00000010030.14,ENSG00000010030,ETV7,51513,6,-1,36354091,36387800,protein_coding,-0.313784700403987,0.832964578758757,1.6278433093852,0.00678590592832716,0.98636753526455,0.150816664568544,2.2593116408309,0.0002902035117408
ENSG00000010072.16,ENSG00000010072,SPRTN,83932,1,1,231337104,231355023,protein_coding,-0.0602517840912241,0.811991390360785,-0.0900314883898735,0.383400292334584,0.0324921237084835,0.842768111021837,-0.260708495539207,0.00800019021132025
ENSG00000010165.20,ENSG00000010165,EEF1AKNMT,51603,1,1,171781660,171814023,protein_coding,0.00463615230286052,0.991261160106703,-0.253468039404023,0.0189611987739193,-0.210104030854257,0.104055252516926,-0.287848194379505,0.00582246629136364
ENSG00000010219.13,ENSG00000010219,DYRK4,8798,12,1,4562204,4615302,protein_coding,0.030355105807774,0.953075795624471,0.0421881722590161,0.770277052077756,0.183986423005594,0.266174816399002,-0.0164947337014846,0.901666988935243
ENSG00000010244.18,ENSG00000010244,ZNF207,7756,17,1,32350132,32381885,protein_coding,0.0611849491704429,0.663806701147549,-0.279751732121995,0.000242283036367435,0.0940192893818501,0.274142308161761,-0.340544242872684,1.04917455208047e-05
