"","external_gene_name","entrezgene_id","logFC","PValue","FDR"
"ENSG00000103490.14","PYCARD",29108,-0.266809385781721,0.736464455294247,0.815935371844329
"ENSG00000103494.14","RPGRIP1L",23322,-0.123230228771506,0.254446782421924,0.373717772984958
"ENSG00000103495.14","MAZ",4150,-0.306688883726185,0.00708553033559002,0.0231369219196478
"ENSG00000103496.15","STX4",6810,-0.0695188196151648,0.658257064877725,0.756966225762792
"ENSG00000103502.14","CDIPT",10423,0.247717469608469,0.00677488371762278,0.0223273774095867
"ENSG00000103507.14","BCKDK",10295,-0.0737444077418687,0.419734903399823,0.546139233418343
"ENSG00000103510.20","KAT8",84148,0.11470162905859,0.496619854377745,0.618682499425736
"ENSG00000103512.15","NOMO1",23420,-0.347916677855545,0.00119543149060934,0.00581185326716142
"ENSG00000103528.17","SYT17",51760,-0.197232325350102,0.712396385198721,0.798413457676844
"ENSG00000103534.17","TMC5",79838,0.205520857646239,0.706441990587743,0.794005970142277
"ENSG00000103540.16","CCP110",9738,-0.341596043978387,0.0110127894839667,0.0326040994888848
"ENSG00000103544.14","VPS35L",57020,0.424535295991558,0.00267899918095003,0.0108782459699703
"ENSG00000103549.21","RNF40",9810,-0.126572439731399,0.218045036597032,0.333487448546017
"ENSG00000103550.14","KNOP1",400506,-0.848300173054823,2.73795525776717e-06,6.78137887297488e-05
"ENSG00000103591.12","AAGAB",79719,-0.408088165301716,2.73615250401235e-05,0.000334534676381154
"ENSG00000103599.20","IQCH",64799,-0.486014845731672,0.0768085037372532,0.149036826137099
"ENSG00000103642.12","LACTB",114294,0.522423684794521,0.00317309710536308,0.0123990769243179
"ENSG00000103647.12","CORO2B",10391,-0.787710455349565,0.374867608148928,0.501458479163586
"ENSG00000103653.16","CSK",1445,-0.29515587909211,0.00689962317680572,0.0226710891483142
"ENSG00000103657.14","HERC1",8925,0.331571359894218,0.0240592964102795,0.0603786138151426
"ENSG00000103671.9","TRIP4",9325,0.386721206067659,0.000275144509214786,0.00191696863234951
"ENSG00000103707.10","MTFMT",123263,-0.313732256876032,0.0082955561320022,0.0262640987574811
"ENSG00000103710.11","RASL12",51285,0.0275786002964379,0.998608123748687,0.998954622056719
"ENSG00000103723.13","AP3B2",8120,-0.279320456493925,0.641853470811657,0.743934854205197
"ENSG00000103740.10","ACSBG1",23205,-1.3725937573409,0.00127803516429256,0.00610635627884563
"ENSG00000103742.12","IGDCC4",57722,0.833305481246993,0.128806619175997,0.222765136823276
"ENSG00000103769.10","RAB11A",8766,0.123999982760343,0.111951842199446,0.199800149226818
"ENSG00000103811.16","CTSH",1512,0.45255120238445,0.00996886858606652,0.0302528927722419
"ENSG00000103852.13","TTC23",64927,0.552603726151413,0.000764294203158676,0.00416083549970942
"ENSG00000103855.18","CD276",80381,-0.497040487163047,0.000992522400938712,0.00502183587558144
"ENSG00000103876.12","FAH",2184,-0.276406583203075,0.0448099062276308,0.0979134149266785
"ENSG00000103888.17","CEMIP",57214,-1.76763804417516,0.0132254326451713,0.0377140675727289
"ENSG00000103932.12","RPAP1",26015,0.0808223565018026,0.568628080311977,0.681587708107196
"ENSG00000103942.13","HOMER2",9455,-0.179302421078302,0.198087468308366,0.309834077220606
"ENSG00000103966.11","EHD4",30844,-0.770579928234802,2.7765419708826e-06,6.84168418979021e-05
"ENSG00000103978.15","TMEM87A",25963,0.174362400997999,0.0652904490305031,0.130971586804161
"ENSG00000103994.17","ZNF106",64397,0.0022821645649431,0.986059372665213,0.991339057644998
"ENSG00000103995.14","CEP152",22995,-0.418107183993842,0.0604937875211444,0.123628292932652
"ENSG00000104043.14","ATP8B4",79895,0.313027368980719,0.602931851468053,0.710476795464071
"ENSG00000104044.16","OCA2",4948,1.14692760193505,0.0509628642741558,0.108130572397727
"ENSG00000104047.15","DTWD1",56986,-0.0970483199686194,0.442479725212717,0.568328008459531
"ENSG00000104059.4","ENTREP2",23359,0.0131882597306086,0.986945376721848,0.991968875013627
"ENSG00000104064.17","GABPB1",2553,-0.639444988485674,0.000941413900860075,0.00482654084170819
"ENSG00000104067.16","TJP1",7082,0.216897720390224,0.0231832278543274,0.0585273091455976
"ENSG00000104081.14","BMF",90427,4.4295456294017,8.19345066801753e-07,3.07574456717377e-05
"ENSG00000104093.13","DMXL2",23312,0.39410557466922,0.014791060900458,0.0410625466185913
"ENSG00000104129.10","DNAJC17",55192,-0.276038933341422,0.0217839856466101,0.0557557090014
"ENSG00000104131.13","EIF3J",8669,-0.977669255452765,2.00758043604286e-07,1.39803246307042e-05
"ENSG00000104133.15","SPG11",80208,0.510891541721004,0.000198944865574658,0.00149832300797215
"ENSG00000104140.7","RHOV",171177,0.660856897772185,0.00759926943180712,0.0245173385988137
"ENSG00000104142.11","VPS18",57617,0.0972365102167086,0.512705571258749,0.632598716913025
"ENSG00000104147.9","OIP5",11339,-0.192153431589431,0.486835056389386,0.609706979830843
"ENSG00000104154.7","SLC30A4",7782,0.818595857193101,0.0012998330886828,0.00618794384853454
"ENSG00000104164.10","BLOC1S6",26258,0.265271304624259,0.0288092054264632,0.0693875849995768
"ENSG00000104177.18","MYEF2",50804,0.21923861029687,0.62504584769808,0.728378002794488
"ENSG00000104205.14","SGK3",23678,0.265851267724622,0.0955411335581549,0.176794023137459
"ENSG00000104213.12","PDGFRL",5157,0.950191159725245,0.14875591892109,0.248734436888778
"ENSG00000104218.14","CSPP1",79848,-0.227725026336832,0.0569897761192647,0.118049665578273
"ENSG00000104219.13","ZDHHC2",51201,-0.137767215413124,0.784166181592823,0.853666481004771
"ENSG00000104221.12","BRF2",55290,0.100554705323273,0.455955191914168,0.580977114067244
"ENSG00000104228.13","TRIM35",23087,-0.822977123428158,1.39680723364251e-06,4.38670507036095e-05
"ENSG00000104231.11","ZFAND1",79752,-0.257324443026789,0.0137721313274364,0.0389341582829958
"ENSG00000104237.10","RP1",6101,0.269715974375999,0.388716722836499,0.516057428595333
"ENSG00000104267.10","CA2",760,0.942566410208333,0.19634422441254,0.307808808581486
"ENSG00000104290.11","FZD3",7976,0.0399502802610726,0.698297905522794,0.787681042078103
"ENSG00000104299.15","INTS9",55756,-0.152852441505974,0.215265689344671,0.330306419172499
"ENSG00000104312.8","RIPK2",8767,0.000743628478396402,0.995122379008131,0.997544443212949
"ENSG00000104313.19","EYA1",2138,0.562473496686722,0.480024853953246,0.603584485018607
"ENSG00000104320.13","NBN",4683,-0.124269123320179,0.220105182787889,0.335818819844138
"ENSG00000104321.11","TRPA1",8989,-1.21107065454716,0.10974036110848,0.196624927271193
"ENSG00000104324.16","CPQ",10404,0.563647510388369,0.165904824789828,0.270202637360734
"ENSG00000104325.7","DECR1",1666,0.464354817994451,0.0149743843883133,0.041478814557559
"ENSG00000104327.7","CALB1",793,0.803789861888404,0.247310558099701,0.36594526706476
"ENSG00000104331.9","BPNT2",54928,-0.414057520049926,0.000110037352415623,0.000949157393356212
"ENSG00000104332.12","SFRP1",6422,-0.459988699379534,0.515789004603672,0.635532823434647
"ENSG00000104341.16","LAPTM4B",55353,-0.283239821746946,0.00169000361340425,0.00760343385993205
"ENSG00000104343.20","UBE2W",55284,0.107697156144415,0.257607121782892,0.377378725660608
"ENSG00000104356.11","POP1",10940,-0.811400161887656,1.7947288948359e-07,1.31324959487611e-05
"ENSG00000104361.10","NIPAL2",79815,0.299078994083267,0.177920599480863,0.285191308964376
"ENSG00000104365.15","IKBKB",3551,0.340918450119867,0.0146972106924015,0.0408759969382535
"ENSG00000104368.17","PLAT",5327,-0.169753993713651,0.683010439097136,0.77695671398242
"ENSG00000104369.5","JPH1",56704,-1.32390954809347,0.00167388116687871,0.00754738724446561
"ENSG00000104371.5","DKK4",27121,-2.86500211273725,0.00706738437025706,0.0230907401852347
"ENSG00000104375.17","STK3",6788,-0.0573911091636286,0.680471987184522,0.775387703008734
"ENSG00000104381.12","GDAP1",54332,0.0808766970942334,0.575341836175884,0.687007336686164
"ENSG00000104388.15","RAB2A",5862,0.107537999295047,0.225431583604791,0.342026763252612
"ENSG00000104408.9","EIF3E",3646,-0.178369767015606,0.0418913530656462,0.0926455744770313
"ENSG00000104412.8","EMC2",9694,0.200422733153619,0.12455861411678,0.217111538390977
"ENSG00000104413.17","ESRP1",54845,0.585430082149876,0.0458354149538184,0.0995806339953718
"ENSG00000104419.14","NDRG1",10397,0.758269125606381,0.0523962222991741,0.11056822492206
"ENSG00000104427.12","ZC2HC1A",51101,0.739380309404822,2.28180688342902e-05,0.000296593744135522
"ENSG00000104432.14","IL7",3574,-0.964347361707349,0.169942376594078,0.275435052687613
"ENSG00000104442.10","ARMC1",55156,-0.203790328737177,0.10792331015559,0.19411499704713
"ENSG00000104447.12","TRPS1",7227,1.07472559886936,0.0441336132964135,0.0966407467215252
"ENSG00000104450.12","SPAG1",6674,0.229363651261645,0.321253909070896,0.445278847271181
"ENSG00000104472.10","CHRAC1",54108,-0.500202705521898,0.00158016631418019,0.00721282375519551
"ENSG00000104490.18","NCALD",83988,1.15531206056219,0.0226641867659714,0.0575082295777993
"ENSG00000104497.14","SNX16",64089,1.08779089931261,1.02382622901594e-05,0.000172613509839355
"ENSG00000104517.13","UBR5",51366,0.169747326797029,0.0628919577256866,0.127437105793614
"ENSG00000104518.11","GSDMD",79792,0.371335874728276,0.511106223414582,0.631165613854297
"ENSG00000104522.16","GFUS",7264,-0.393355075880884,0.00250445347148036,0.010311824276318
"ENSG00000104524.14","PYCR3",65263,-0.851073889965079,3.5944465727118e-08,5.07979875937653e-06
"ENSG00000104529.17","EEF1D",1936,-0.15572868231282,0.0425228236497219,0.0937400983194281
"ENSG00000104549.12","SQLE",6713,-0.393554408534301,0.00416532737880526,0.0153210497998157
"ENSG00000104611.12","SH2D4A",63898,-0.287849516963705,0.608563905501623,0.71495099411621
"ENSG00000104613.12","INTS10",55174,-0.0963600119158457,0.367560357969624,0.493745462690535
"ENSG00000104626.14","ERI1",90459,-0.334894793660528,0.00933447599069534,0.0287575275498768
"ENSG00000104635.14","SLC39A14",23516,-0.584453108295297,0.000392596272122998,0.00250299657790934
"ENSG00000104643.10","MTMR9",66036,-0.0855216057307453,0.517984024525275,0.637202569852521
"ENSG00000104660.18","LEPROTL1",23484,-0.385463995103144,0.000265210401546601,0.00186852782907832
"ENSG00000104671.8","DCTN6",10671,-0.0454301556330814,0.748172551967885,0.825291348072931
"ENSG00000104679.11","R3HCC1",203069,-0.221486515558555,0.0678329032463317,0.134907740107046
"ENSG00000104687.14","GSR",2936,-0.0396281652426725,0.75086418075728,0.827484063722811
"ENSG00000104689.9","TNFRSF10A",8797,-2.19000041821188,9.02084094438846e-07,3.28372278316565e-05
"ENSG00000104691.15","UBXN8",7993,-0.465272087607122,0.0059924735566906,0.020372996773513
"ENSG00000104695.13","PPP2CB",5516,-0.185979754918532,0.100511182386595,0.184030064029311
"ENSG00000104714.14","ERICH1",157697,-0.24948492182283,0.0670802090286202,0.133715356923047
"ENSG00000104723.20","TUSC3",7991,0.742610334443344,0.189945030245569,0.299832821280527
"ENSG00000104728.16","ARHGEF10",9639,2.1147136160615,0.105295677787185,0.190443813714213
"ENSG00000104731.14","KLHDC4",54758,-0.52428515860584,1.77460361826949e-05,0.000249813585521043
"ENSG00000104738.17","MCM4",4173,-0.982501573670488,0.00144533754919515,0.00675349781901073
"ENSG00000104756.16","KCTD9",54793,0.0979630581619437,0.604339161030684,0.711786012440339
"ENSG00000104763.19","ASAH1",427,0.48646572339013,0.0029926033101046,0.0118544591138109
"ENSG00000104765.16","BNIP3L",665,0.348218068210809,0.112711251720551,0.200981283220156
"ENSG00000104774.13","MAN2B1",4125,0.274667172718883,0.0818188778021896,0.156879372641469
"ENSG00000104783.13","KCNN4",3783,-0.661267362876314,0.00384531385379533,0.0144049374226766
"ENSG00000104805.16","NUCB1",4924,0.397313276220527,0.0198195481875887,0.0516953875281788
"ENSG00000104808.8","DHDH",27294,1.18514375997196,0.000105042524712848,0.000920682186680934
"ENSG00000104812.15","GYS1",2997,-0.062098243285496,0.588568371446069,0.698806776574835
"ENSG00000104814.13","MAP4K1",11184,0.569763194244175,0.27511922393447,0.396743058524949
"ENSG00000104818.14","CGB2",114336,0.479808186585176,0.432704242263563,0.558709391994738
"ENSG00000104823.9","ECH1",1891,0.581440156610557,0.022047540499147,0.0562604525217213
"ENSG00000104824.17","HNRNPL",3191,-0.434483846291055,0.00557490494999572,0.0192876382701561
"ENSG00000104825.17","NFKBIB",4793,-0.53087178534028,0.000595643986898673,0.00343607184453354
"ENSG00000104827.12","CGB3",1082,1.66313709681633,0.0838813610420226,0.15989815120613
"ENSG00000104833.12","TUBB4A",10382,0.959711620515895,0.0192065317310971,0.0504210808420625
"ENSG00000104835.14","SARS2",54938,-0.223702474310136,0.244357810729491,0.362760272252821
"ENSG00000104848.1","KCNA7",3743,0.84315670410925,0.253854492680666,0.373132712551423
"ENSG00000104852.15","SNRNP70",6625,-0.307919229011404,0.0124719198303483,0.0360286020750444
"ENSG00000104853.16","CLPTM1",1209,-0.325892767214416,0.00527009844350049,0.0184210642732928
"ENSG00000104856.14","RELB",5971,-0.28875562127361,0.11419277328195,0.202747169518931
"ENSG00000104859.15","CLASRP",11129,-0.173747777062545,0.308152404756646,0.431180053831008
"ENSG00000104863.12","LIN7B",64130,0.760063147308107,0.0863329622444953,0.163469020196296
"ENSG00000104866.11","PPP1R37",284352,0.116599464930329,0.154145831758087,0.25566818142824
"ENSG00000104870.12","FCGRT",2217,1.00236290644587,0.000270148410528491,0.00189130128109189
"ENSG00000104872.11","PIH1D1",55011,-0.392205613313402,0.000270119896004876,0.00189130128109189
"ENSG00000104880.17","ARHGEF18",23370,0.124829149829851,0.29932116159779,0.422059526991308
"ENSG00000104881.16","PPP1R13L",10848,0.278917079704349,0.240705433320078,0.358484225778379
"ENSG00000104883.8","PEX11G",92960,1.13439568529196,0.00026118946595988,0.00184923681326703
"ENSG00000104884.15","ERCC2",2068,-0.222560426320659,0.0214141289199932,0.0550240050591269
"ENSG00000104885.18","DOT1L",84444,-0.614915193396087,2.41445902926923e-07,1.58201940485982e-05
"ENSG00000104886.11","PLEKHJ1",55111,0.0313951257227497,0.787537264032145,0.856045114623669
"ENSG00000104888.10","SLC17A7",57030,1.3714495278735,0.00807202822738956,0.025652179651195
"ENSG00000104889.6","RNASEH2A",10535,-0.557570666135705,0.0102531412475774,0.0309009055161674
"ENSG00000104892.17","KLC3",147700,0.35371556303908,0.359375390748956,0.485464929026915
"ENSG00000104894.12","CD37",951,0.355077566969234,0.393077465120002,0.520169986202591
"ENSG00000104897.10","SF3A2",8175,-0.321057591617174,0.0233775999298602,0.05892430547105
"ENSG00000104899.7","AMH",268,0.295098565072623,0.365477765014171,0.491451677488738
"ENSG00000104901.6","DKKL1",27120,1.85521527263728,0.00393780091576974,0.0146789242826017
"ENSG00000104903.4","LYL1",4066,-0.0612762951167501,0.881455797883138,0.924086205562577
"ENSG00000104904.12","OAZ1",4946,-0.27947403663081,0.062431610293516,0.12673590513745
"ENSG00000104907.12","TRMT1",55621,-0.605818159321985,0.000460251914983323,0.00283769519011317
"ENSG00000104915.15","STX10",8677,0.0933772942569457,0.300189579356408,0.422754328489399
"ENSG00000104936.17","DMPK",1760,0.342428066591415,0.163738076482229,0.267605937924186
"ENSG00000104946.13","TBC1D17",79735,0.727116947038892,2.62683784066799e-08,4.38163457544591e-06
"ENSG00000104951.16","IL4I1",259307,0.614717555173746,0.208090762305526,0.321798244124273
"ENSG00000104953.20","TLE6",79816,-0.365845942353365,0.304425791950273,0.427163373433919
"ENSG00000104957.14","YJU2B",81576,0.374280045139712,0.07114961783227,0.140054860173723
